image_id,healthy,multiple_diseases,rust,scab
Test_1467,0.9585931897,0,0.009821591,0.0146744652
Test_1468,0.006308916,0,0.0036065939,0.9290425181
Test_1469,0.9977874756,0,0.0005806395,0.0006559299
Test_1470,0.0001970046,0,0.0003929521,0.9979122877
Test_1471,0.0018783556,0,0.4773068428,0.0157828908
Test_1472,0.0024596904,0,0.8815811276,0.0028902988
Test_1473,0.9971011281,0,0.0006859415,0.0009639721
Test_1474,0.0038992837,0,0.784191668,0.0107793529
Test_1475,0.0005799021,0,0.9893218279,0.0003254301
Test_1476,0.0045436611,0,0.0032221451,0.9687641263
Test_1477,0.0012292598,0,0.0009207608,0.9936717153
Test_1478,0.0092859566,0,0.9768351316,0.0021038924
Test_1479,0.003908718,0,0.0049035987,0.7424889803
Test_1480,0.003187415,0,0.9594253302,0.0030341204
Test_1481,0.0907284096,0,0.0034030185,0.8897022009
Test_1482,4.00363278458826E-05,0,0.000149688,0.9993034601
Test_1483,0.000993149,0,0.0002692061,0.9960514307
Test_1484,0.9882069826,0,0.0008129845,0.0030936804
Test_1485,0.9992055893,0,0.0001597962,0.0004353836
Test_1486,0.0002524921,0,0.9959292412,0.0003369667
Test_1487,0.0198276918,0,0.9631202817,0.0033358452
Test_1488,0.003595161,0,0.3865746856,0.0053696455
Test_1489,0.000068781,0,0.9969364405,3.22928935929667E-05
Test_1490,0.0038607656,0,0.0005252302,0.9735330343
Test_1491,0.0008181147,0,0.0357548222,0.002479536
Test_1492,0.0003176059,0,0.9920817614,0.0003243028
Test_1493,0.9961498976,0,0.0003460321,0.0007969697
Test_1494,0.9990291595,0,0.0002050216,0.0001402869
Test_1495,0.2812205553,0,0.0516464897,0.4823541641
Test_1496,0.0150062842,0,0.0008311194,0.9710647464
Test_1497,0.0030910713,0,0.9899663925,0.0006876666
Test_1498,0.002571438,0,0.0020358495,0.9813704491
Test_1499,0.0030662897,0,0.9749127626,0.0031583258
Test_1500,0.0136822341,0,0.0016641135,0.9466949701
Test_1501,0.0029406007,0,0.0020825597,0.9505800009
Test_1502,0.0009595887,0,0.0003828775,0.9926882982
Test_1503,0.9938009381,0,0.0049569551,0.0004081844
Test_1504,0.0233197659,0,0.4977480769,0.0125882924
Test_1505,0.0023422639,0,0.9703997374,0.0014729637
Test_1506,0.2637760341,0,0.1986310929,0.014512253
Test_1507,0.9161300659,0,0.0175613388,0.0207948387
Test_1508,0.0100805108,0,0.9759503603,0.0016982693
Test_1509,0.0003409189,0,0.0003717471,0.9970619082
Test_1510,0.0073917666,0,0.8711511493,0.0030166663
Test_1511,0.000959252,0,0.0003903319,0.9942096472
Test_1512,0.0025213431,0,0.9439948797,0.0031120856
Test_1513,0.0017494906,0,0.9963642955,0.0003017634
Test_1514,0.0005838713,0,0.9972038269,0.000351532
Test_1515,0.0006868378,0,0.9972454906,0.0002521319
Test_1516,0.0026377221,0,0.002611283,0.9824177027
Test_1517,0.0039746342,0,0.9803987741,0.0012862856
Test_1518,0.0008514002,0,0.0015786402,0.9855976105
Test_1519,0.0006757942,0,0.0006634666,0.9933651686
Test_1520,0.0003520981,0,0.0003750947,0.9916788936
Test_1521,0.9166825414,0,0.0019053596,0.0728363618
Test_1522,0.0115414131,0,0.6940168142,0.0072056116
Test_1523,0.00004329,0,3.89818524126895E-05,0.9993892908
Test_1524,0.9974685907,0,0.000256033,0.0001820523
Test_1525,0.9966933131,0,0.0006158926,0.0007457293
Test_1526,0.0002513729,0,0.0001505937,0.9959106445
Test_1527,0.0034313067,0,0.9677559733,0.0016383727
Test_1528,0.0001085255,0,0.000021044,0.9986537695
Test_1529,0.0010639625,0,0.9928281903,0.0004871353
Test_1530,0.9936865568,0,0.0026556768,0.0019155797
Test_1531,0.002063558,0,0.9435157776,0.0015204555
Test_1532,0.9359553456,0,0.0111039504,0.0381096192
Test_1533,0.0428388938,0,0.7986479402,0.0680952892
Test_1534,0.0025022146,0,0.8557260633,0.0095780864
Test_1535,0.0005069299,0,0.8988090754,0.0015693961
Test_1536,0.0055329679,0,0.454295069,0.0026789207
Test_1537,0.0036712941,0,0.0036619543,0.9772869349
Test_1538,0.0043265782,0,0.9910923243,0.0003947203
Test_1539,0.0005481058,0,0.991107285,0.0002633573
Test_1540,0.011245165,0,0.0229776055,0.9304124713
Test_1541,0.0017770699,0,0.0005708243,0.9908585548
Test_1542,0.0227251984,0,0.1466404498,0.7226660848
Test_1543,6.76962736179121E-05,0,0.9987837076,5.9097794292029E-05
Test_1544,0.4669979215,0,0.2337849438,0.1252626628
Test_1545,0.0002199486,0,0.0001165831,0.9993261099
Test_1546,0.9940401912,0,0.0015284095,0.0020825926
Test_1547,0.9947428703,0,0.0012274124,0.002357631
Test_1548,0.0054677501,0,0.0021609929,0.6999216676
Test_1549,0.0016064288,0,0.0010259288,0.9713817835
Test_1550,0.0001995755,0,8.00981215434149E-05,0.9973019361
Test_1551,1.77851725311484E-05,0,2.92001459456515E-05,0.9990183711
Test_1552,8.02748691057786E-05,0,8.03496513981372E-05,0.9913316965
Test_1553,0.0008499329,0,0.0001194829,0.9896284342
Test_1554,0.0028489437,0,0.591680944,0.0012922529
Test_1555,0.3768491745,0,0.0116285682,0.3967054784
Test_1556,0.0008475009,0,0.9897635579,0.0008607543
Test_1557,0.0136532336,0,0.001370488,0.9819551706
Test_1558,0.0012656732,0,0.988623023,0.0008766251
Test_1559,0.0027481127,0,0.8694882393,0.0018459552
Test_1560,0.9701470137,0,0.0070978417,0.014476371
Test_1561,0.0036242995,0,0.0021309133,0.9133213758
Test_1562,0.0027414155,0,0.9721800685,0.0022631951
Test_1563,0.001306698,0,0.9786807895,0.001475616
Test_1564,0.0912308097,0,0.7601177096,0.0127431182
Test_1565,0.0008576179,0,0.4071672559,0.0025371981
Test_1566,0.0003325923,0,0.0001743993,0.9982198477
Test_1567,0.008363097,0,0.9240900874,0.0039992617
Test_1568,0.0010796005,0,0.6811807752,0.0012069216
Test_1569,0.0104121994,0,0.8912056088,0.0057502314
Test_1570,0.0672979578,0,0.0024702405,0.9149282575
Test_1571,0.0188521929,0,0.7741599679,0.0086580925
Test_1572,0.0052657644,0,0.9779070616,0.0014193127
Test_1573,0.000511065,0,0.9955007434,0.0002910741
Test_1574,0.0013121748,0,0.9688407779,0.0003179105
Test_1575,0.0050084861,0,0.5993506312,0.006224825
Test_1576,0.9964972734,0,0.0008635173,0.0008778967
Test_1577,0.0026336398,0,0.9390676618,0.0024856646
Test_1578,0.0013762534,0,0.9947063327,0.0005072437
Test_1579,0.9603193402,0,0.0029266791,0.0034766234
Test_1580,0.9947222471,0,0.0013374712,0.0007723626
Test_1581,0.0001205773,0,0.000178957,0.9974479675
Test_1582,0.0001392713,0,0.9952728152,0.0001007067
Test_1583,0.0002478482,0,0.9967627525,0.000087838
Test_1584,0.0165875927,0,0.0060414178,0.9709900022
Test_1585,0.0534724593,0,0.7703791857,0.016865056
Test_1586,0.00160471,0,0.9832895994,0.0004680014
Test_1587,0.0094943997,0,0.9197148085,0.0020774328
Test_1588,0.9345944524,0,0.0442245677,0.0016255572
Test_1589,0.0029122704,0,0.9624791145,0.0023193473
Test_1590,0.0009644408,0,0.0465178266,0.0013699024
Test_1591,0.9489853978,0,0.0070126974,0.0249563567
Test_1592,0.9945886731,0,0.0006345353,0.0034506761
Test_1593,0.0006150325,0,0.0004734901,0.9957696795
Test_1594,0.2994045019,0,0.0165845193,0.6314027905
Test_1595,0.0057102898,0,0.5238336325,0.0053774761
Test_1596,0.992400527,0,0.0011765535,0.0024280546
Test_1597,0.0013756446,0,0.989762187,0.0013234494
Test_1598,0.0016711818,0,0.0038559593,0.8481270671
Test_1599,0.0338951498,0,0.8459102511,0.0039718873
Test_1600,0.9984869957,0,0.00060529,0.0004304122
Test_1601,0.001002598,0,0.0004160022,0.9681652188
Test_1602,0.9782487154,0,0.0120624453,0.0053823702
Test_1603,0.0020912481,0,0.9956046939,0.0008028838
Test_1604,0.0004913856,0,0.9984210134,0.0001237146
Test_1605,0.0152055277,0,0.0011134756,0.9335281253
Test_1606,0.0224677417,0,0.6289779544,0.0148690101
Test_1607,0.7355890274,0,0.0048768441,0.2162197083
Test_1608,0.0046005379,0,0.8300551176,0.002427771
Test_1609,0.0055384808,0,0.6259998679,0.0171154644
Test_1610,0.9975131154,0,0.0004743094,0.0005625468
Test_1611,0.0053503281,0,0.0006301411,0.9816430807
Test_1612,0.0006881428,0,0.7052198648,0.0016514652
Test_1613,0.0005348672,0,0.002194257,0.0098746167
Test_1614,0.0013944124,0,0.9190434217,0.005775372
Test_1615,0.0009935892,0,0.0002751998,0.9975289106
Test_1616,0.0001858638,0,0.9667534828,0.0002864136
Test_1617,0.0045039961,0,0.9759316444,0.0016594452
Test_1618,0.3967273235,0,0.0028392656,0.5569059253
Test_1619,0.0031272632,0,0.0002741251,0.9951907396
Test_1620,0.0001883072,0,0.9956309199,0.0001589488
Test_1621,0.0019817417,0,0.0010478024,0.9632943869
Test_1622,0.6017550826,0,0.0365160145,0.2419320047
Test_1623,0.0077758627,0,0.0085351719,0.9565848112
Test_1624,0.9706953168,0,0.0041678548,0.0192993078
Test_1625,0.0052231522,0,0.860424161,0.0034541406
Test_1626,0.0015300799,0,0.9028413892,0.0024102065
Test_1627,0.0015201427,0,0.5306617618,0.0030990541
Test_1628,0.0342683978,0,0.6687620878,0.0237024222
Test_1629,0.0318827406,0,0.0011830649,0.9524453878
Test_1630,0.0002976158,0,0.000213995,0.9982985258
Test_1631,0.0003494539,0,0.9986761212,0.0001639756
Test_1632,0.0056843138,0,0.9874368906,0.0007392697
Test_1633,0.0002723071,0,0.9991744757,6.64424296701327E-05
Test_1634,0.0009314243,0,0.0776419193,0.001398037
Test_1635,0.0010607115,0,0.7834043503,0.0017189871
Test_1636,0.0018793736,0,0.3117725849,0.0022310752
Test_1637,0.3641982675,0,0.5766710043,0.0087904762
Test_1638,0.9263920784,0,0.0100013316,0.0336793587
Test_1639,0.0001236502,0,0.0001115642,0.9958178401
Test_1640,0.994641602,0,0.0014794271,0.0018185768
Test_1641,0.0011009282,0,0.0020938378,0.9920009375
Test_1642,0.9954384565,0,0.0015032009,0.0011900844
Test_1643,0.0010144461,0,0.9770730138,0.0006484684
Test_1644,0.0080830129,0,0.6291792393,0.0044298493
Test_1645,0.0001272148,0,0.9979449511,5.1221653848188E-05
Test_1646,0.0041349577,0,0.9811379313,0.0013860028
Test_1647,0.0023850412,0,0.8178012967,0.0092550814
Test_1648,0.0009565308,0,0.9517205954,0.0008818971
Test_1649,0.0003060579,0,0.9964424968,0.0003573995
Test_1650,0.0110622644,0,0.8230780363,0.0023833271
Test_1651,0.0054550995,0,0.0045013381,0.9789208174
Test_1652,0.0077251806,0,0.9539311528,0.0021312826
Test_1653,0.0227607992,0,0.6097360253,0.0460473634
Test_1654,0.0798768252,0,0.7465994358,0.0461140871
Test_1655,0.0002720792,0,0.0001845462,0.9984031916
Test_1656,0.0050110966,0,0.9753292799,0.0010878195
Test_1657,0.5770014524,0,0.1906316876,0.1468451619
Test_1658,0.0070649805,0,0.6348616481,0.0063333786
Test_1659,0.0032450773,0,0.9840327501,0.0025090924
Test_1660,0.0010916196,0,0.0007959831,0.991261363
Test_1661,0.0038488202,0,0.9158517122,0.0315155871
Test_1662,0.9854574203,0,0.0022868828,0.0078291185
Test_1663,0.0119154425,0,0.8925464749,0.0056425491
Test_1664,0.0037924561,0,0.0029484213,0.9657769203
Test_1665,0.0049231248,0,0.6482515931,0.0040245741
Test_1666,0.0083780717,0,0.635515511,0.0050292197
Test_1667,0.9419113398,0,0.0256405361,0.0103055732
Test_1668,4.02812293032184E-05,0,1.54026765812887E-05,0.9995320439
Test_1669,0.0022929125,0,0.3271087706,0.005207309
Test_1670,0.0043774387,0,0.0119696949,0.8759680986
Test_1671,0.0004467571,0,0.9979574084,0.0001663209
Test_1672,0.0015218679,0,0.0007001333,0.7929330468
Test_1673,0.0002497887,0,0.0004236271,0.9925426245
Test_1674,0.0066404454,0,0.0049266005,0.9159564972
Test_1675,0.9983730316,0,0.0006840216,0.0003648137
Test_1676,0.0135821281,0,0.0003261094,0.9745581746
Test_1677,0.0011013743,0,0.0026327868,0.9713972211
Test_1678,0.00396311,0,0.9673899412,0.0022258111
Test_1679,0.0002358386,0,0.000348003,0.9446135759
Test_1680,0.0001709525,0,0.0001662217,0.9965206981
Test_1681,0.0065862969,0,0.1430347562,0.5369361639
Test_1682,0.002068592,0,0.8861619234,0.0015931297
Test_1683,0.0259646829,0,0.9180381894,0.0064523616
Test_1684,0.9925055504,0,0.0022908847,0.0022018251
Test_1685,0.9983248711,0,0.0004507538,0.0003042257
Test_1686,0.9452767372,0,0.0117409667,0.0303605199
Test_1687,0.008229332,0,0.5810037851,0.0148604717
Test_1688,0.0014879059,0,0.9939235449,0.0004728147
Test_1689,0.9803377986,0,0.0049651829,0.0091175605
Test_1690,0.3352572918,0,0.0022484038,0.6502410173
Test_1691,0.0001918939,0,0.0008025813,0.991404891
Test_1692,0.0004215636,0,0.9972223043,8.92369280336425E-05
Test_1693,0.0040306305,0,0.0136628672,0.8861072659
Test_1694,0.0054840469,0,0.6697417498,0.0056608431
Test_1695,0.0032336232,0,0.9906673431,0.0014129786
Test_1696,0.2753760815,0,0.066558525,0.4734908044
Test_1697,0.0002689643,0,0.9984687567,9.85173173830844E-05
Test_1698,0.1077026948,0,0.8549669385,0.0144241108
Test_1699,2.96846992569044E-05,0,2.50123321166029E-05,0.9997115135
Test_1700,0.9887054563,0,0.0035926949,0.0025910251
Test_1701,0.0007560963,0,0.9853082895,0.0003695945
Test_1702,0.003555825,0,0.5325884819,0.0040042913
Test_1703,0.0121256681,0,0.9660607576,0.0039123599
Test_1704,0.9878171086,0,0.0024919577,0.0019366791
Test_1705,0.008457087,0,0.9513991475,0.0061687217
Test_1706,0.0001231494,0,1.97403478523483E-05,0.9994371533
Test_1707,0.0637167171,0,0.850273788,0.0219005384
Test_1708,0.0202687755,0,0.4512223303,0.1240023524
Test_1709,0.0017033105,0,0.6697689891,0.006508925
Test_1710,0.0005879534,0,0.9972743988,0.0004562907
Test_1711,0.3694737852,0,0.0525181182,0.5303455591
Test_1712,0.0002709924,0,0.9949482679,0.0001523991
Test_1713,0.0001935362,0,0.9970000386,0.0001972789
Test_1714,0.0157182124,0,0.0371049829,0.2625615895
Test_1715,6.98852381901815E-05,0,3.83693077310454E-05,0.9995384216
Test_1716,0.9705941081,0,0.0090773087,0.0178718455
Test_1717,0.0003686793,0,0.0002505126,0.9983674884
Test_1718,0.9423888326,0,0.0246323124,0.0170248523
Test_1719,0.0001643334,0,0.9987611771,8.38656269479543E-05
Test_1720,0.0031903833,0,0.9906830788,0.001010851
Test_1721,0.026455665,0,0.9594556689,0.0034344003
Test_1722,0.0087342514,0,0.946290493,0.0028780471
Test_1723,0.0171975121,0,0.9715789557,0.0032655292
Test_1724,0.0049677482,0,0.9620345831,0.0013453381
Test_1725,0.0013863237,0,0.8720308542,0.0017323311
Test_1726,0.00832556,0,0.016256595,0.8814393878
Test_1727,0.9989566803,0,0.0004682164,0.0001326404
Test_1728,0.0109650018,0,0.0365330949,0.0115140062
Test_1729,0.0021465593,0,0.9771178365,0.0017163188
Test_1730,0.995751977,0,0.0011013966,0.0010284961
Test_1731,0.0011438926,0,0.8995275497,0.0012746092
Test_1732,7.33533670427278E-05,0,0.9994379282,0.000070469
Test_1733,0.0101512764,0,0.0016553979,0.6992794275
Test_1734,0.005860453,0,0.880405724,0.0098478887
Test_1735,0.0006171687,0,0.9708441496,0.0004435848
Test_1736,0.0028043636,0,0.9679147601,0.0021581061
Test_1737,0.0009793907,0,0.0039813458,0.9630897641
Test_1738,0.0049642539,0,0.0024139937,0.9764208794
Test_1739,0.027359467,0,0.9433366656,0.0086222365
Test_1740,0.0032432005,0,0.8375490308,0.0018797975
Test_1741,0.0020542212,0,0.001410963,0.8911330104
Test_1742,0.0003501243,0,0.9938951731,0.0004765413
Test_1743,0.0273323245,0,0.77973032,0.009812668
Test_1744,0.0113106985,0,0.933865428,0.0050188489
Test_1745,0.0028742389,0,0.9829335213,0.0027617167
Test_1746,0.0035955296,0,0.5520600677,0.0069265524
Test_1747,0.004904679,0,0.0004928961,0.9725490808
Test_1748,0.0010952231,0,0.7380937934,0.0006592188
Test_1749,0.0038714309,0,0.5070115328,0.0042637326
Test_1750,0.0159249045,0,0.0035956055,0.9706405401
Test_1751,0.0336320847,0,0.0022202891,0.9474974871
Test_1752,0.9564832449,0,0.0057625142,0.0270840786
Test_1753,0.9982634783,0,0.0001832557,0.0006704368
Test_1754,0.9947162867,0,0.0016979817,0.0017440121
Test_1755,0.0024675198,0,0.6073851585,0.0033042612
Test_1756,0.0231840163,0,0.1578771025,0.0388303176
Test_1757,0.0081901224,0,0.0012827292,0.9630937576
Test_1758,0.9909152985,0,0.0007152525,0.0053729685
Test_1759,0.0021052575,0,0.001477158,0.9897939563
Test_1760,0.0037949153,0,0.8166095614,0.0044328384
Test_1761,0.9921606183,0,0.0015536605,0.0032972011
Test_1762,0.1982676834,0,0.0067002871,0.4680536687
Test_1763,0.001074997,0,0.9904438853,0.0013171295
Test_1764,7.73182473494671E-05,0,0.9995485544,5.80525302211754E-05
Test_1765,0.799484551,0,0.0007011793,0.1836059242
Test_1766,0.2202802151,0,0.0199743267,0.0587245114
Test_1767,0.0016463285,0,0.9940064549,0.0008776101
Test_1768,0.0117198732,0,0.9703410864,0.0034881444
Test_1769,0.997120738,0,0.0014565194,0.0005164624
Test_1770,6.83480975567363E-05,0,0.000029973,0.9991725683
Test_1771,0.0334650986,0,0.4866380095,0.0085298177
Test_1772,0.000849595,0,0.7616769075,0.0015046499
Test_1773,0.0004708206,0,0.0002385993,0.994623661
Test_1774,0.9989728928,0,0.000451104,0.0001997942
Test_1775,0.0375663713,0,0.5611587763,0.0225839652
Test_1776,9.35808566282503E-05,0,4.39843606727663E-05,0.999458909
Test_1777,0.0063821375,0,0.9559077024,0.0036812611
Test_1778,0.993832469,0,0.0006294085,0.0033977174
Test_1779,0.0014360227,0,0.6242412925,0.001155231
Test_1780,0.0007888965,0,0.9643533826,0.0004125704
Test_1781,0.0060139736,0,0.5846794844,0.021565659
Test_1782,0.0475646257,0,0.8105125427,0.014447825
Test_1783,0.0152646974,0,0.8902893066,0.0026900801
Test_1784,0.0125596672,0,0.9559401274,0.0083197234
Test_1785,0.2508535981,0,0.0060692965,0.7267599106
Test_1786,0.9360288382,0,0.0145532116,0.0233939923
Test_1787,0.0001632483,0,0.0001683065,0.9982144237
Test_1788,0.9847467542,0,0.0013380263,0.0028792201
Test_1789,0.9861030579,0,0.0040707849,0.0049356245
Test_1790,0.986623466,0,0.0007239801,0.0092823757
Test_1791,0.9975715876,0,0.0008722569,0.0006713377
Test_1792,0.0088067362,0,0.924839139,0.001409529
Test_1793,0.0015428849,0,0.8952908516,0.0024430719
Test_1794,0.0003171736,0,0.9910899401,0.0001799392
Test_1795,0.5784095526,0,0.0506998301,0.1122921854
Test_1796,0.0004592322,0,0.9611020088,0.0007671496
Test_1797,0.002330184,0,0.9775449634,0.0018324036
Test_1798,0.9792712331,0,0.0056710178,0.0024594273
Test_1799,0.0010706834,0,0.00039624,0.9913963079
Test_1800,0.9985412359,0,0.0002651789,0.0006270084
Test_1801,0.0038060397,0,0.0131728631,0.0549496599
Test_1802,0.004608362,0,0.9887942076,0.0008599248
Test_1803,0.0010511851,0,0.7236889601,0.0007426944
Test_1804,0.0040330007,0,0.9228639603,0.0044532157
Test_1805,0.9961694479,0,0.0008978788,0.0018873678
Test_1806,0.0009176073,0,0.0005947407,0.9771033525
Test_1807,0.4049747586,0,0.0100331288,0.5590851307
Test_1808,0.0017962124,0,0.0007781897,0.9902475476
Test_1809,0.9962867498,0,0.0014053286,0.0006564993
Test_1810,0.002702611,0,0.8940629959,0.002060652
Test_1811,0.4832505286,0,0.0135374442,0.408510685
Test_1812,0.0001391001,0,0.9959197044,0.0001443934
Test_1813,0.0056822416,0,0.0016896941,0.9719718099
Test_1814,0.0065673245,0,0.7030475736,0.0046607093
Test_1815,0.0039238697,0,0.9725001454,0.0017637626
Test_1816,1.11065764940577E-05,0,0.9996571541,1.50361911437358E-05
Test_1817,0.031406723,0,0.0139594171,0.4558210969
Test_1818,0.001087433,0,0.9874050021,0.0006923071
Test_1819,0.998129487,0,0.0003264706,0.0006953259
Test_1820,0.000240096,0,0.0001110426,0.9903265238
